Date,Price,Actual Load [MW],Forecasted Load [MW],Forecasted Total Generation [MW],Solar [MW],Wind Land [MW],Wind Sea [MW],Total Renewables [MW],Forecasted Solar [MW],Forecasted Wind Land [MW],Forecasted Wind Sea [MW],Forecasted Total Renewables [MW],Biomass [MW],Fossil Gas [MW],Fossil Coal [MW],Nuclear [MW],Other [MW],Gas Price,Oil Price,Coal Price,Residual Load [MW],Wind Speed [m/s],Temperature,Irradiation,Cloud Coverage,Relative Humidity,monday,tuesday,wednesday,thursday,friday,saturday,sunday,weekend,holiday
2023-08-08 09:00:00,-2.7,12400.0,8943.0,8631.0,5936.285,3919.221,1546.5,11402.006,3283.0,3330.0,1516.0,8129.0,31.0,823.0,638.0,473.0,5919.0,31.065,85.67,114.75,997.994,6.0,17.4,149.0,7.0,60.0,0,1,0,0,0,0,0,0,0
2023-08-08 10:00:00,-10.03,12578.0,7426.0,8815.0,7263.033,4709.023,1602.5,13574.556,4536.0,3648.0,1551.0,9735.0,31.0,665.0,628.0,473.0,7337.0,31.065,85.67,114.75,-996.556,6.0,18.3,208.0,8.0,59.0,0,1,0,0,0,0,0,0,0
2023-08-08 11:00:00,-40.08,12648.0,6243.0,8777.0,8592.34,5050.988,1424.0,15067.328,4937.0,3759.0,1555.0,10251.0,31.0,642.0,636.0,475.0,8037.0,31.065,85.67,114.75,-2419.328,5.0,17.8,159.0,8.0,61.0,0,1,0,0,0,0,0,0,0
2023-08-08 12:00:00,-51.58,12600.0,5584.0,8639.0,9496.059,5376.659,1419.75,16292.468,5556.0,3875.0,1558.0,10989.0,31.0,640.0,626.0,473.0,8930.0,31.065,85.67,114.75,-3692.468,5.0,18.1,144.0,8.0,60.0,0,1,0,0,0,0,0,0,0
2023-08-08 13:00:00,-73.22,12507.0,4794.0,8438.0,11701.15,5527.833,1309.0,18537.983,5826.0,4007.0,1565.0,11398.0,32.0,639.0,578.0,473.0,9848.0,31.065,85.67,114.75,-6030.983,6.0,18.5,155.0,8.0,58.0,0,1,0,0,0,0,0,0,0
2023-08-08 14:00:00,-79.22,12469.0,4589.0,8373.0,12025.873,5481.975,1335.0,18842.848,5587.0,4041.0,1560.0,11188.0,31.0,620.0,552.0,472.0,9918.0,31.065,85.67,114.75,-6373.848,6.0,18.8,152.0,8.0,55.0,0,1,0,0,0,0,0,0,0
2023-08-08 15:00:00,-48.92,12432.0,4562.0,8003.0,11342.534,5508.361,1276.0,18126.895,5129.0,4064.0,1555.0,10748.0,31.0,620.0,539.0,472.0,9746.0,31.065,85.67,114.75,-5694.895,5.0,18.0,110.0,8.0,62.0,0,1,0,0,0,0,0,0,0
2023-08-08 16:00:00,-10.71,12382.0,5310.0,7777.0,9457.737,5590.824,1289.751,16338.312,4360.0,4033.0,1554.0,9947.0,31.0,740.0,438.0,472.0,8521.0,31.065,85.67,114.75,-3956.312,5.0,16.6,41.0,8.0,69.0,0,1,0,0,0,0,0,0,0
2023-08-08 17:00:00,-0.82,12576.0,6652.0,8158.0,6269.462,5419.893,1111.751,12801.106,2509.0,3688.0,1519.0,7716.0,30.0,971.0,485.0,473.0,7214.0,31.065,85.67,114.75,-225.106,3.0,15.8,19.0,8.0,83.0,0,1,0,0,0,0,0,0,0
2023-08-08 18:00:00,40.0,12874.0,8405.0,8444.0,3753.928,4774.146,1200.999,9729.073,1657.0,3222.0,1464.0,6343.0,31.0,1405.0,715.0,473.0,6042.0,31.065,85.67,114.75,3144.927,3.0,14.3,6.0,8.0,89.0,0,1,0,0,0,0,0,0,0
2023-08-08 19:00:00,88.71,12799.0,9788.0,8599.0,1927.261,3794.029,1686.0,7407.29,872.0,2725.0,1360.0,4957.0,30.0,2737.0,811.0,473.0,4371.0,31.065,85.67,114.75,5391.71,2.0,14.0,0.0,8.0,92.0,0,1,0,0,0,0,0,0,0
2023-08-08 20:00:00,95.34,12772.0,11200.0,8401.0,438.292,2473.448,1520.751,4432.491,176.0,2227.0,1092.0,3495.0,30.0,3337.0,1010.0,473.0,3210.0,31.065,85.67,114.75,8339.509,2.0,13.5,0.0,8.0,97.0,0,1,0,0,0,0,0,0,0
2023-08-08 21:00:00,105.09,12622.0,12004.0,7956.0,48.653,1475.024,1337.001,2860.678,0.0,1780.0,891.0,2671.0,30.0,3456.0,1216.0,473.0,2884.0,31.065,85.67,114.75,9761.322,2.0,13.6,0.0,8.0,97.0,0,1,0,0,0,0,0,0,0
2023-08-08 22:00:00,105.99,12371.0,12338.0,7803.0,0.0,923.299,1212.999,2136.298,0.0,1393.0,621.0,2014.0,31.0,3296.0,1225.0,473.0,2689.0,31.065,85.67,114.75,10234.702,1.0,13.4,0.0,8.0,98.0,0,1,0,0,0,0,0,0,0
2023-08-08 23:00:00,99.9,11719.0,12197.0,7691.0,0.0,872.278,873.75,1746.028,0.0,1159.0,365.0,1524.0,31.0,3436.0,1188.0,473.0,2405.0,31.065,85.67,114.75,9972.972,1.0,13.5,0.0,7.0,98.0,0,1,0,0,0,0,0,0,0
2023-08-09 00:00:00,85.7,11116.0,11957.0,7274.0,0.0,860.659,708.501,1569.16,0.0,953.0,268.0,1221.0,30.0,2685.0,1094.0,473.0,2053.0,39.825,86.92,115.85,9546.84,1.0,12.8,0.0,6.0,99.0,0,0,1,0,0,0,0,0,0
2023-08-09 01:00:00,79.0,10682.0,11593.0,6610.0,0.0,610.349,794.749,1405.098,0.0,762.0,195.0,957.0,31.0,2400.0,1024.0,457.0,1581.0,39.825,86.92,115.85,9276.902,2.0,13.2,0.0,6.0,98.0,0,0,1,0,0,0,0,0,0
2023-08-09 02:00:00,74.5,10409.0,11359.0,6318.0,0.0,358.025,815.75,1173.775,0.0,663.0,187.0,850.0,31.0,2312.0,741.0,473.0,1281.0,39.825,86.92,115.85,9235.225,2.0,13.2,0.0,9.0,99.0,0,0,1,0,0,0,0,0,0
2023-08-09 03:00:00,70.1,10242.0,11266.0,6245.0,0.0,318.676,765.5,1084.176,0.0,591.0,187.0,778.0,32.0,2291.0,664.0,473.0,1224.0,39.825,86.92,115.85,9157.824,2.0,13.1,0.0,9.0,99.0,0,0,1,0,0,0,0,0,0
2023-08-09 04:00:00,74.12,10154.0,11197.0,6253.0,0.0,333.265,736.75,1070.015,0.0,532.0,183.0,715.0,32.0,2237.0,664.0,473.0,1191.0,39.825,86.92,115.85,9083.985,2.0,13.2,6.0,9.0,99.0,0,0,1,0,0,0,0,0,0
2023-08-09 05:00:00,83.95,10277.0,11216.0,6428.0,0.0,327.602,704.249,1031.851,0.0,576.0,190.0,766.0,32.0,2483.0,736.0,473.0,1297.0,39.825,86.92,115.85,9245.149,2.0,14.0,41.0,8.0,98.0,0,0,1,0,0,0,0,0,0
2023-08-09 06:00:00,98.16,10705.0,11298.0,7101.0,94.826,249.875,678.751,1023.452,60.0,643.0,218.0,921.0,31.0,2627.0,977.0,474.0,1773.0,39.825,86.92,115.85,9681.548,1.0,15.9,84.0,1.0,91.0,0,0,1,0,0,0,0,0,0
2023-08-09 07:00:00,105.7,11100.0,11267.0,7821.0,1240.181,231.041,645.751,2116.973,798.0,718.0,238.0,1754.0,31.0,2525.0,1092.0,474.0,2457.0,39.825,86.92,115.85,8983.027,2.0,17.3,106.0,7.0,86.0,0,0,1,0,0,0,0,0,0
2023-08-09 08:00:00,106.44,11751.0,11168.0,8372.0,3154.626,304.095,687.749,4146.47,1986.0,724.0,323.0,3033.0,31.0,2576.0,1010.0,474.0,3627.0,39.825,86.92,115.85,7604.53,3.0,18.3,140.0,5.0,77.0,0,0,1,0,0,0,0,0,0
2023-08-09 09:00:00,99.59,12134.0,10822.0,8914.0,6446.524,631.26,575.25,7653.034,3424.0,750.0,439.0,4613.0,30.0,2564.0,836.0,474.0,5702.0,39.825,86.92,115.85,4480.966,5.0,20.0,227.0,8.0,70.0,0,0,1,0,0,0,0,0,0
2023-08-09 10:00:00,71.47,12306.0,9580.0,8931.0,9079.967,1237.578,625.251,10942.796,4741.0,798.0,523.0,6062.0,33.0,1941.0,652.0,474.0,7741.0,39.825,86.92,115.85,1363.204,4.0,20.6,179.0,7.0,57.0,0,0,1,0,0,0,0,0,0
2023-08-09 11:00:00,2.86,12402.0,8189.0,8108.0,10796.818,1667.82,695.25,13159.888,5910.0,983.0,577.0,7470.0,33.0,1466.0,632.0,474.0,9079.0,39.825,86.92,115.85,-757.888,5.0,20.3,224.0,1.0,61.0,0,0,1,0,0,0,0,0,0
2023-08-09 12:00:00,0.94,12420.0,7106.0,7639.0,11918.809,2002.824,675.0,14596.633,6637.0,1231.0,627.0,8495.0,31.0,1549.0,630.0,474.0,9402.0,39.825,86.92,115.85,-2176.633,5.0,20.4,266.0,1.0,57.0,0,0,1,0,0,0,0,0,0
2023-08-09 13:00:00,-0.6,12422.0,6087.0,7207.0,12347.963,2501.841,569.25,15419.054,6952.0,1513.0,679.0,9144.0,23.0,1052.0,635.0,474.0,10108.0,39.825,86.92,115.85,-2997.054,4.0,20.6,289.0,2.0,59.0,0,0,1,0,0,0,0,0,0
2023-08-09 14:00:00,3.25,12440.0,5550.0,7307.0,13542.546,3060.677,564.5,17167.723,7060.0,1578.0,697.0,9335.0,23.0,1018.0,484.0,474.0,10262.0,39.825,86.92,115.85,-4727.723,5.0,19.8,194.0,1.0,55.0,0,0,1,0,0,0,0,0,0
2023-08-09 15:00:00,0.1,12306.0,5638.0,7202.0,13391.614,3459.326,467.5,17318.44,6500.0,1614.0,684.0,8798.0,22.0,996.0,440.0,473.0,10622.0,39.825,86.92,115.85,-5012.44,4.0,19.1,182.0,6.0,53.0,0,0,1,0,0,0,0,0,0
2023-08-09 16:00:00,4.9,12379.0,5997.0,7044.0,11823.357,3449.772,446.501,15719.63,5538.0,1656.0,686.0,7880.0,22.0,1100.0,552.0,473.0,9905.0,39.825,86.92,115.85,-3340.63,4.0,17.9,115.0,8.0,57.0,0,0,1,0,0,0,0,0,0
2023-08-09 17:00:00,64.9,12366.0,7221.0,7071.0,9709.699,3255.714,430.751,13396.164,4689.0,1361.0,620.0,6670.0,23.0,1546.0,638.0,473.0,8676.0,39.825,86.92,115.85,-1030.164,3.0,17.9,61.0,8.0,54.0,0,0,1,0,0,0,0,0,0
2023-08-09 18:00:00,94.3,12244.0,8716.0,7977.0,6537.544,2694.647,303.751,9535.942,3034.0,1054.0,459.0,4547.0,26.0,3404.0,972.0,473.0,7361.0,39.825,86.92,115.85,2708.058,3.0,16.0,14.0,3.0,66.0,0,0,1,0,0,0,0,0,0
2023-08-09 19:00:00,114.4,12103.0,10172.0,8680.0,3598.796,1783.068,171.25,5553.114,1474.0,818.0,318.0,2610.0,31.0,5533.0,1327.0,474.0,5316.0,39.825,86.92,115.85,6549.886,2.0,13.6,0.0,0.0,83.0,0,0,1,0,0,0,0,0,0
2023-08-09 20:00:00,134.58,12213.0,11539.0,8705.0,1005.1,869.688,112.5,1987.288,314.0,611.0,220.0,1145.0,31.0,6574.0,1452.0,474.0,3716.0,39.825,86.92,115.85,10225.712,2.0,12.4,0.0,5.0,93.0,0,0,1,0,0,0,0,0,0
2023-08-09 21:00:00,131.35,12306.0,12187.0,8537.0,51.699,197.645,103.249,352.593,0.0,425.0,149.0,574.0,31.0,6755.0,1467.0,474.0,3066.0,39.825,86.92,115.85,11953.407,1.0,12.2,0.0,2.0,93.0,0,0,1,0,0,0,0,0,0
2023-08-09 22:00:00,122.47,12208.0,12390.0,8403.0,0.0,66.808,126.75,193.558,0.0,274.0,84.0,358.0,31.0,6745.0,1451.0,474.0,2896.0,39.825,86.92,115.85,12014.442,1.0,12.5,0.0,8.0,96.0,0,0,1,0,0,0,0,0,0
2023-08-09 23:00:00,100.96,11610.0,12192.0,7861.0,0.0,61.724,128.25,189.974,0.0,181.0,59.0,240.0,31.0,6698.0,1369.0,474.0,2725.0,39.825,86.92,115.85,11420.026,1.0,13.4,0.0,8.0,92.0,0,0,1,0,0,0,0,0,0
2023-08-10 00:00:00,96.27,10954.0,11388.0,7102.0,0.0,51.532,91.75,143.282,0.0,155.0,49.0,204.0,31.0,6419.0,1235.0,474.0,2192.0,37.055,85.84,117.5,10810.718,1.0,13.6,0.0,8.0,87.0,0,0,0,1,0,0,0,0,0
2023-08-10 01:00:00,91.99,10488.0,10876.0,6426.0,0.0,52.146,111.5,163.646,0.0,131.0,38.0,169.0,32.0,5510.0,1134.0,472.0,2078.0,37.055,85.84,117.5,10324.354,1.0,12.2,0.0,8.0,95.0,0,0,0,1,0,0,0,0,0
2023-08-10 02:00:00,89.15,10113.0,10695.0,6111.0,0.0,30.496,127.248,157.744,0.0,124.0,42.0,166.0,32.0,4498.0,950.0,473.0,1614.0,37.055,85.84,117.5,9955.256,0.0,11.7,0.0,8.0,97.0,0,0,0,1,0,0,0,0,0
2023-08-10 03:00:00,79.98,9985.0,10614.0,6171.0,0.0,18.457,72.999,91.456,0.0,128.0,59.0,187.0,32.0,4353.0,958.0,473.0,1343.0,37.055,85.84,117.5,9893.544,1.0,11.5,0.0,8.0,97.0,0,0,0,1,0,0,0,0,0
2023-08-10 04:00:00,84.85,9919.0,10420.0,6129.0,0.0,21.668,123.999,145.667,0.0,138.0,91.0,229.0,32.0,4235.0,991.0,473.0,1227.0,37.055,85.84,117.5,9773.333,1.0,12.5,5.0,7.0,93.0,0,0,0,1,0,0,0,0,0
2023-08-10 05:00:00,86.1,10027.0,10568.0,6451.0,0.0,0.0,176.249,176.249,0.0,150.0,116.0,266.0,32.0,4382.0,1106.0,473.0,1375.0,37.055,85.84,117.5,9850.751,1.0,16.0,46.0,8.0,78.0,0,0,0,1,0,0,0,0,0
2023-08-10 06:00:00,99.9,10596.0,10865.0,6889.0,57.842,5.344,193.5,256.686,58.0,164.0,134.0,356.0,32.0,4822.0,1255.0,473.0,1703.0,37.055,85.84,117.5,10339.314,2.0,17.6,81.0,7.0,68.0,0,0,0,1,0,0,0,0,0
2023-08-10 07:00:00,103.32,11195.0,11270.0,7528.0,834.216,47.746,282.5,1164.462,833.0,181.0,149.0,1163.0,30.0,4790.0,1290.0,473.0,2292.0,37.055,85.84,117.5,10030.538,2.0,17.7,65.0,8.0,73.0,0,0,0,1,0,0,0,0,0
2023-08-10 08:00:00,104.2,11825.0,11713.0,8248.0,3025.349,87.09,316.5,3428.939,2109.0,177.0,155.0,2441.0,30.0,4701.0,1160.0,474.0,3584.0,37.055,85.84,117.5,8396.061,3.0,18.8,117.0,8.0,67.0,0,0,0,1,0,0,0,0,0
2023-08-10 09:00:00,96.0,12347.0,11819.0,8685.0,5469.673,139.178,350.75,5959.601,3701.0,173.0,153.0,4027.0,30.0,4011.0,1039.0,474.0,5165.0,37.055,85.84,117.5,6387.399,3.0,20.3,220.0,8.0,58.0,0,0,0,1,0,0,0,0,0
2023-08-10 10:00:00,70.2,12353.0,11417.0,8603.0,7017.341,248.24,313.25,7578.831,5147.0,192.0,173.0,5512.0,32.0,3139.0,903.0,474.0,6482.0,37.055,85.84,117.5,4774.169,3.0,20.4,184.0,8.0,55.0,0,0,0,1,0,0,0,0,0
2023-08-10 11:00:00,43.91,12404.0,11057.0,8543.0,8564.527,333.856,214.25,9112.633,5694.0,243.0,169.0,6106.0,31.0,2493.0,836.0,474.0,7300.0,37.055,85.84,117.5,3291.367,3.0,20.7,165.0,8.0,53.0,0,0,0,1,0,0,0,0,0
2023-08-10 12:00:00,18.25,12403.0,10613.0,8365.0,10048.937,419.405,169.75,10638.092,6398.0,319.0,166.0,6883.0,31.0,1843.0,773.0,474.0,8191.0,37.055,85.84,117.5,1764.908,2.0,22.0,225.0,8.0,49.0,0,0,0,1,0,0,0,0,0
2023-08-10 13:00:00,18.01,12314.0,10410.0,8584.0,11440.371,504.303,139.501,12084.175,6702.0,416.0,169.0,7287.0,31.0,1863.0,690.0,475.0,8995.0,37.055,85.84,117.5,229.825,2.0,22.3,179.0,8.0,54.0,0,0,0,1,0,0,0,0,0
2023-08-10 14:00:00,16.77,12276.0,10299.0,8209.0,12309.446,501.813,125.0,12936.259,6446.0,405.0,171.0,7022.0,31.0,1633.0,640.0,474.0,9495.0,37.055,85.84,117.5,-660.259,2.0,22.8,164.0,6.0,52.0,0,0,0,1,0,0,0,0,0
2023-08-10 15:00:00,30.69,12176.0,10325.0,8008.0,11354.855,514.461,135.501,12004.817,5929.0,376.0,166.0,6471.0,30.0,1803.0,694.0,473.0,9021.0,37.055,85.84,117.5,171.183,2.0,23.5,159.0,3.0,54.0,0,0,0,1,0,0,0,0,0
2023-08-10 16:00:00,66.15,12194.0,10333.0,7879.0,9594.263,532.64,88.499,10215.402,5045.0,323.0,154.0,5522.0,30.0,2077.0,819.0,473.0,8172.0,37.055,85.84,117.5,1978.598,1.0,23.0,121.0,0.0,59.0,0,0,0,1,0,0,0,0,0
2023-08-10 17:00:00,87.7,12397.0,10747.0,8078.0,7284.602,421.891,43.25,7749.743,4262.0,214.0,105.0,4581.0,31.0,2494.0,818.0,473.0,7006.0,37.055,85.84,117.5,4647.257,1.0,22.3,66.0,0.0,61.0,0,0,0,1,0,0,0,0,0
2023-08-10 18:00:00,97.08,12550.0,11202.0,8766.0,5481.757,223.825,28.251,5733.833,2760.0,151.0,71.0,2982.0,31.0,4000.0,946.0,473.0,5934.0,37.055,85.84,117.5,6816.167,2.0,20.2,19.0,1.0,71.0,0,0,0,1,0,0,0,0,0
2023-08-10 19:00:00,103.46,12443.0,11354.0,8799.0,3013.688,60.783,65.751,3140.222,1355.0,121.0,58.0,1534.0,31.0,5534.0,1104.0,473.0,4255.0,37.055,85.84,117.5,9302.778,2.0,17.3,0.0,0.0,88.0,0,0,0,1,0,0,0,0,0
2023-08-10 20:00:00,164.91,12511.0,11770.0,8704.0,954.447,22.871,127.5,1104.818,261.0,124.0,77.0,462.0,34.0,6418.0,1328.0,473.0,3058.0,37.055,85.84,117.5,11406.182,2.0,16.2,0.0,0.0,92.0,0,0,0,1,0,0,0,0,0
2023-08-10 21:00:00,142.02,12574.0,11981.0,8451.0,19.559,20.746,168.001,208.306,0.0,156.0,120.0,276.0,33.0,6587.0,1366.0,473.0,2935.0,37.055,85.84,117.5,12365.694,2.0,15.2,0.0,0.0,94.0,0,0,0,1,0,0,0,0,0
2023-08-10 22:00:00,115.49,12357.0,11982.0,8265.0,0.0,13.242,323.75,336.992,0.0,229.0,181.0,410.0,34.0,6324.0,1342.0,473.0,2791.0,37.055,85.84,117.5,12020.008,2.0,14.8,0.0,0.0,93.0,0,0,0,1,0,0,0,0,0
2023-08-10 23:00:00,101.11,11792.0,11623.0,7785.0,0.0,48.561,548.501,597.062,0.0,346.0,304.0,650.0,33.0,6357.0,1331.0,473.0,2530.0,37.055,85.84,117.5,11194.938,1.0,14.2,0.0,0.0,96.0,0,0,0,1,0,0,0,0,0
2023-08-11 00:00:00,111.3,11109.0,11377.0,7420.0,0.0,63.567,726.751,790.318,0.0,588.0,442.0,1030.0,33.0,6151.0,1375.0,473.0,2255.0,35.3,86.14,116.5,10318.682,2.0,15.0,0.0,0.0,92.0,0,0,0,0,1,0,0,0,0
2023-08-11 01:00:00,106.27,10594.0,11045.0,6959.0,0.0,98.483,889.751,988.234,0.0,998.0,636.0,1634.0,34.0,5587.0,1417.0,473.0,2326.0,35.3,86.14,116.5,9605.766,2.0,15.1,0.0,0.0,91.0,0,0,0,0,1,0,0,0,0
2023-08-11 02:00:00,102.86,10368.0,10833.0,6801.0,0.0,136.951,907.75,1044.701,0.0,1197.0,688.0,1885.0,35.0,5233.0,1416.0,473.0,2368.0,35.3,86.14,116.5,9323.299,2.0,14.9,0.0,0.0,92.0,0,0,0,0,1,0,0,0,0
2023-08-11 03:00:00,98.35,10211.0,10785.0,6671.0,0.0,191.211,777.251,968.462,0.0,1372.0,725.0,2097.0,34.0,4893.0,1430.0,473.0,2387.0,35.3,86.14,116.5,9242.538,2.0,13.9,0.0,0.0,96.0,0,0,0,0,1,0,0,0,0
2023-08-11 04:00:00,87.59,10137.0,10714.0,6754.0,0.0,255.797,717.5,973.297,0.0,1560.0,764.0,2324.0,35.0,4731.0,1340.0,473.0,2391.0,35.3,86.14,116.5,9163.703,3.0,15.5,5.0,0.0,87.0,0,0,0,0,1,0,0,0,0
2023-08-11 05:00:00,93.0,10215.0,10779.0,7044.0,0.0,304.143,752.0,1056.143,0.0,1538.0,759.0,2297.0,34.0,4715.0,1306.0,473.0,2548.0,35.3,86.14,116.5,9158.857,2.0,17.3,40.0,0.0,81.0,0,0,0,0,1,0,0,0,0
2023-08-11 06:00:00,116.38,10696.0,11052.0,7673.0,76.366,340.738,798.749,1215.853,54.0,1473.0,746.0,2273.0,34.0,4747.0,1244.0,473.0,3038.0,35.3,86.14,116.5,9480.147,2.0,19.1,95.0,0.0,77.0,0,0,0,0,1,0,0,0,0
2023-08-11 07:00:00,120.3,11076.0,11386.0,8285.0,1152.9,456.855,705.501,2315.256,824.0,1408.0,740.0,2972.0,34.0,4851.0,1258.0,473.0,3563.0,35.3,86.14,116.5,8760.744,2.0,21.5,150.0,1.0,70.0,0,0,0,0,1,0,0,0,0
2023-08-11 08:00:00,114.97,11589.0,11755.0,8889.0,3725.406,552.076,591.5,4868.982,2154.0,1072.0,604.0,3830.0,33.0,4925.0,1327.0,473.0,5248.0,35.3,86.14,116.5,6720.018,2.0,23.7,202.0,6.0,64.0,0,0,0,0,1,0,0,0,0
2023-08-11 09:00:00,99.71,12049.0,11581.0,9464.0,6985.665,714.726,590.75,8291.141,3789.0,792.0,476.0,5057.0,34.0,4084.0,1225.0,473.0,6926.0,35.3,86.14,116.5,3757.859,3.0,25.5,212.0,7.0,57.0,0,0,0,0,1,0,0,0,0
2023-08-11 10:00:00,85.0,12319.0,10975.0,9747.0,9862.893,944.861,621.0,11428.754,5262.0,603.0,340.0,6205.0,34.0,1755.0,1099.0,473.0,8386.0,35.3,86.14,116.5,890.246,3.0,26.4,263.0,7.0,55.0,0,0,0,0,1,0,0,0,0
2023-08-11 11:00:00,74.3,12489.0,10178.0,9490.0,12032.853,1169.163,956.25,14158.266,6277.0,611.0,372.0,7260.0,34.0,1237.0,842.0,473.0,9571.0,35.3,86.14,116.5,-1669.266,4.0,27.4,282.0,7.0,54.0,0,0,0,0,1,0,0,0,0
2023-08-11 12:00:00,30.1,12608.0,9380.0,9113.0,13718.826,1384.159,1119.25,16222.235,7045.0,662.0,411.0,8118.0,34.0,1083.0,675.0,473.0,10581.0,35.3,86.14,116.5,-3614.235,5.0,26.8,205.0,8.0,53.0,0,0,0,0,1,0,0,0,0
2023-08-11 13:00:00,16.63,12686.0,8785.0,8561.0,14617.307,1707.274,947.499,17272.08,7374.0,715.0,447.0,8536.0,34.0,1034.0,654.0,473.0,10968.0,35.3,86.14,116.5,-4586.08,4.0,26.4,179.0,8.0,60.0,0,0,0,0,1,0,0,0,0
2023-08-11 14:00:00,24.9,12584.0,8397.0,8774.0,13717.661,2183.712,1181.75,17083.123,6471.0,810.0,471.0,7752.0,34.0,1044.0,675.0,473.0,10692.0,35.3,86.14,116.5,-4499.123,4.0,24.2,98.0,8.0,69.0,0,0,0,0,1,0,0,0,0
2023-08-11 15:00:00,58.01,12520.0,8235.0,8583.0,11127.437,2357.26,1348.749,14833.446,5943.0,919.0,504.0,7366.0,34.0,1100.0,680.0,473.0,9324.0,35.3,86.14,116.5,-2313.446,3.0,23.7,42.0,8.0,69.0,0,0,0,0,1,0,0,0,0
2023-08-11 16:00:00,84.58,12577.0,8600.0,8310.0,8439.922,2056.543,1631.25,12127.715,5046.0,1041.0,553.0,6640.0,33.0,1255.0,782.0,473.0,7803.0,35.3,86.14,116.5,449.285,2.0,22.8,49.0,8.0,75.0,0,0,0,0,1,0,0,0,0
2023-08-11 17:00:00,97.98,12769.0,9383.0,8683.0,5890.786,2200.266,1779.252,9870.304,2711.0,836.0,550.0,4097.0,33.0,2530.0,995.0,473.0,6007.0,35.3,86.14,116.5,2898.696,3.0,21.9,27.0,8.0,77.0,0,0,0,0,1,0,0,0,0
2023-08-11 18:00:00,108.3,12854.0,10035.0,9166.0,3458.981,1892.98,1711.25,7063.211,1775.0,630.0,414.0,2819.0,33.0,4727.0,1088.0,472.0,4949.0,35.3,86.14,116.5,5790.789,3.0,21.3,5.0,8.0,78.0,0,0,0,0,1,0,0,0,0
2023-08-11 19:00:00,130.0,12873.0,10770.0,9464.0,1319.441,1518.823,1713.0,4551.264,913.0,450.0,318.0,1681.0,33.0,6194.0,1231.0,473.0,3827.0,35.3,86.14,116.5,8321.736,2.0,20.6,0.0,8.0,83.0,0,0,0,0,1,0,0,0,0
2023-08-11 20:00:00,138.87,12917.0,11545.0,9137.0,362.309,974.689,1647.0,2983.998,181.0,426.0,316.0,923.0,33.0,6369.0,1298.0,472.0,3202.0,35.3,86.14,116.5,9933.002,1.0,19.8,0.0,8.0,89.0,0,0,0,0,1,0,0,0,0
2023-08-11 21:00:00,132.59,12794.0,12138.0,8968.0,12.014,466.836,1586.0,2064.85,0.0,446.0,336.0,782.0,33.0,6466.0,1302.0,472.0,2782.0,35.3,86.14,116.5,10729.15,2.0,19.7,0.0,8.0,88.0,0,0,0,0,1,0,0,0,0
2023-08-11 22:00:00,118.0,12382.0,12217.0,8905.0,0.0,316.417,1358.75,1675.167,0.0,476.0,389.0,865.0,33.0,6518.0,1330.0,473.0,2526.0,35.3,86.14,116.5,10706.833,2.0,19.3,0.0,8.0,89.0,0,0,0,0,1,0,0,0,0
2023-08-11 23:00:00,104.06,11880.0,12027.0,8722.0,0.0,243.848,1222.0,1465.848,0.0,740.0,512.0,1252.0,34.0,6392.0,1316.0,473.0,2186.0,35.3,86.14,116.5,10414.152,2.0,18.6,0.0,8.0,93.0,0,0,0,0,1,0,0,0,0
2023-08-12 00:00:00,103.54,11322.0,11867.0,8499.0,0.0,258.672,1109.501,1368.173,0.0,829.0,511.0,1340.0,33.0,6055.0,1286.0,473.0,1813.0,35.3,86.14,116.5,9953.827,2.0,18.7,0.0,8.0,94.0,0,0,0,0,0,1,0,1,0
2023-08-12 01:00:00,98.2,10914.0,11430.0,8273.0,0.0,319.528,1093.5,1413.028,0.0,924.0,525.0,1449.0,33.0,5186.0,1306.0,473.0,1357.0,35.3,86.14,116.5,9500.972,2.0,18.3,0.0,8.0,97.0,0,0,0,0,0,1,0,1,0
2023-08-12 02:00:00,97.7,10456.0,11130.0,7696.0,0.0,364.123,1033.25,1397.373,0.0,835.0,423.0,1258.0,34.0,4030.0,1276.0,473.0,892.0,35.3,86.14,116.5,9058.627,2.0,18.9,0.0,8.0,95.0,0,0,0,0,0,1,0,1,0
2023-08-12 03:00:00,95.73,10315.0,10947.0,6961.0,0.0,343.034,900.75,1243.784,0.0,732.0,364.0,1096.0,34.0,3844.0,1213.0,473.0,857.0,35.3,86.14,116.5,9071.216,2.0,19.0,0.0,8.0,97.0,0,0,0,0,0,1,0,1,0
2023-08-12 04:00:00,93.91,10154.0,10800.0,6502.0,0.0,317.721,781.251,1098.972,0.0,650.0,320.0,970.0,34.0,3376.0,1095.0,473.0,877.0,35.3,86.14,116.5,9055.028,2.0,19.4,2.0,8.0,96.0,0,0,0,0,0,1,0,1,0
2023-08-12 05:00:00,98.06,10158.0,10772.0,6471.0,0.0,377.334,684.251,1061.585,0.0,457.0,265.0,722.0,34.0,3243.0,1073.0,473.0,936.0,35.3,86.14,116.5,9096.415,2.0,19.4,4.0,8.0,96.0,0,0,0,0,0,1,0,1,0
2023-08-12 06:00:00,95.11,10252.0,10638.0,6509.0,27.939,309.473,654.498,991.91,18.0,301.0,214.0,533.0,34.0,3215.0,1046.0,473.0,1003.0,35.3,86.14,116.5,9260.09,3.0,18.8,6.0,8.0,98.0,0,0,0,0,0,1,0,1,0
